	sequence_id	cluster_id
1671	MH024396.1	Diptera
1672	MF381612.1	Diptera
1673	NC_042907.1	Diptera
1674	MZ520733.1	Diptera
1675	NC_062634.1	Diptera
1676	OM302506.1	Diptera
1677	NC_044669.1	Diptera
1678	MN833258.1	Diptera
1679	DQ917578.1	Diptera
1680	NC_028056.1	Diptera
1681	NC_054316.1	Diptera
1682	MG930877.1	Diptera
1683	MH900081.1	Diptera
1684	GU108473.1	Diptera
1685	MW091497.1	Diptera
1686	MT036767.1	Diptera
1687	NC_044655.1	Diptera
1688	NC_049063.1	Diptera
1689	MF194022.1	Diptera
1690	MW846254.1	Diptera
1691	MG816541.1	Diptera
1692	NC_029812.1	Diptera
1693	MH879759.1	Diptera
1694	NC_030718.1	Diptera
1695	NC_037798.1	Diptera
1696	KF824882.1	Diptera
1697	MK893471.1	Diptera
1698	NC_050319.1	Diptera
1699	OL753648.1	Diptera
1700	MT917131.1	Diptera
1701	MZ382545.1	Diptera
1702	JN570505.1	Diptera
1703	KT852976.1	Diptera
1704	HQ335349.1	Diptera
1705	KF824864.1	Diptera
1706	MF381598.1	Diptera
1707	MK293875.1	Diptera
1708	NC_050314.1	Diptera
1709	OK631974.1	Diptera
1710	HQ130030.1	Diptera
1711	KX383916.1	Diptera
1712	MK575475.1	Diptera
1713	NC_059897.1	Diptera
1714	OM302509.1	Diptera
1715	MT917166.1	Diptera
1716	NC_000857.1	Diptera
1717	MG816566.1	Diptera
1718	NC_059869.1	Diptera
1719	MF381720.1	Diptera
1720	MK575487.1	Diptera
1721	NC_063862.1	Diptera
1722	MF381601.1	Diptera
1723	MT917152.1	Diptera
1724	MF509890.1	Diptera
1725	GU108479.1	Diptera
1726	MZ261913.1	Diptera
1727	NC_062140.1	Diptera
1728	NC_028220.1	Diptera
1729	MK575483.1	Diptera
1730	MF381713.1	Diptera
1731	MF381732.1	Diptera
1732	MK955807.1	Diptera
1733	MF381626.1	Diptera
1734	MF381659.1	Diptera
1735	MZ382523.1	Diptera
1736	MF381728.1	Diptera
1737	MF381583.1	Diptera
1738	NC_061658.1	Diptera
1739	MG816548.1	Diptera
1740	MT917178.1	Diptera
1741	MN342085.1	Diptera
1742	MW727271.1	Diptera
1743	MW592366.1	Diptera
1744	MT036771.1	Diptera
1745	MT917151.1	Diptera
1746	NC_028216.1	Diptera
1747	MZ382521.1	Diptera
1748	NC_054312.1	Diptera
1749	MF381695.1	Diptera
1750	NC_037799.1	Diptera
1751	NC_063664.1	Diptera
1752	MT757848.1	Diptera
1753	MZ382530.1	Diptera
1754	MF358969.1	Diptera
1755	MG816554.1	Diptera
1756	MF381646.1	Diptera
1757	KF824861.1	Diptera
1758	MH823369.1	Diptera
1759	NC_062705.1	Diptera
1760	KR732656.1	Diptera
1761	MW592365.1	Diptera
1762	MG816556.1	Diptera
1763	MZ382484.1	Diptera
1764	NC_018787.1	Diptera
1765	NC_046942.1	Diptera
1766	MZ158295.1	Diptera
1767	NC_044663.1	Diptera
1768	MZ382497.1	Diptera
1769	NC_036007.1	Diptera
1770	NC_061932.1	Diptera
1771	MT036787.1	Diptera
1772	NC_036005.1	Diptera
1773	NC_028215.1	Diptera
1774	KT159731.1	Diptera
1775	OL753647.1	Diptera
1776	MN481519.1	Diptera
1777	MF381600.1	Diptera
1778	MF381625.1	Diptera
1779	MK870079.1	Diptera
1780	NC_063098.1	Diptera
1781	U37541.1	Diptera
1782	KX753344.1	Diptera
1783	NC_039827.1	Diptera
1784	OM156425.1	Diptera
1785	MN814272.1	Diptera
1786	NC_053636.1	Diptera
1787	KF824877.1	Diptera
1788	JX913752.1	Diptera
1789	MT917163.1	Diptera
1790	MZ382514.1	Diptera
1791	MG930893.1	Diptera
1792	MZ826152.1	Diptera
1793	MW580773.1	Diptera
1794	KF824894.1	Diptera
1795	MT917181.1	Diptera
1796	MH900079.1	Diptera
1797	MZ398236.1	Diptera
1798	NC_015926.1	Diptera
1799	MF381726.1	Diptera
1800	KT382816.1	Diptera
1801	KF824899.1	Diptera
1802	MF381595.1	Diptera
1803	MF381689.1	Diptera
1804	NC_050932.1	Diptera
1805	NC_013932.1	Diptera
1806	NC_042911.1	Diptera
1807	NC_057652.1	Diptera
1808	JX913738.1	Diptera
1809	MT185683.1	Diptera
1810	MF381649.1	Diptera
1811	KP711431.1	Diptera
1812	MW116801.1	Diptera
1813	NC_050312.1	Diptera
1814	MZ231029.1	Diptera
1815	MZ382516.1	Diptera
1816	NC_061972.1	Diptera
1817	MW042672.1	Diptera
1818	MW173029.1	Diptera
1819	MG742158.1	Diptera
1820	MF381586.1	Diptera
1821	MN389460.1	Diptera
1822	MF381615.1	Diptera
1823	MK893470.1	Diptera
1824	NC_014611.1	Diptera
1825	MF381707.1	Diptera
1826	MW042670.1	Diptera
1827	MZ382485.1	Diptera
1828	MF381651.1	Diptera
1829	KF824895.1	Diptera
1830	NC_052907.1	Diptera
1831	KP843853.1	Diptera
1832	MG930869.1	Diptera
1833	MZ382542.1	Diptera
1834	MT036783.1	Diptera
1835	NC_059870.1	Diptera
1836	MW846316.1	Diptera
1837	MF381647.1	Diptera
1838	MK575490.1	Diptera
1839	MK955813.1	Diptera
1840	MZ382475.1	Diptera
1841	MW182417.1	Diptera
1842	MF381702.1	Diptera
1843	JQ686694.1	Diptera
1844	MT845210.1	Diptera
1845	NC_054314.1	Diptera
1846	NC_016203.1	Diptera
1847	KT881558.1	Diptera
1848	MW438309.1	Diptera
1849	OK032510.1	Diptera
1850	KT851543.1	Diptera
1851	MZ043578.1	Diptera
1852	OM287601.1	Diptera
1853	MF381687.1	Diptera
1854	MT036781.1	Diptera
1855	MT180970.1	Diptera
1856	MF381716.1	Diptera
1857	KF824880.1	Diptera
1858	MK742871.1	Diptera
1859	MW846255.1	Diptera
1860	MW296030.1	Diptera
1861	MH540745.1	Diptera
1862	NC_044660.1	Diptera
1863	MZ382538.1	Diptera
1864	MF966384.1	Diptera
1865	MG930863.1	Diptera
1866	KT881556.1	Diptera
1867	MK659813.1	Diptera
1868	NC_053984.1	Diptera
1869	MZ231026.1	Diptera
1870	NC_028213.1	Diptera
1871	MW556017.1	Diptera
1872	NC_037821.1	Diptera
1873	MG930888.1	Diptera
1874	OM302504.1	Diptera
1875	MF381616.1	Diptera
1876	NC_056282.1	Diptera
1877	NC_054320.1	Diptera
1878	NC_051492.1	Diptera
1879	NC_028347.1	Diptera
1880	MF381607.1	Diptera
1881	NC_037195.1	Diptera
1882	NC_002084.1	Diptera
1883	MN604259.1	Diptera
1884	MK659845.1	Diptera
1885	MT949690.1	Diptera
1886	MT511123.1	Diptera
1887	KU551289.1	Diptera
1888	MT036790.1	Diptera
1889	KM657113.1	Diptera
1890	MG742167.1	Diptera
1891	NC_044652.1	Diptera
1892	KF824868.1	Diptera
1893	MT757856.1	Diptera
1894	NC_046946.1	Diptera
1895	HQ335348.1	Diptera
1896	MZ382525.1	Diptera
1897	MT036768.1	Diptera
1898	MF774217.1	Diptera
1899	MF381701.1	Diptera
1900	MF509888.1	Diptera
1901	NC_039826.1	Diptera
1902	NC_039823.1	Diptera
1903	MZ567016.1	Diptera
1904	MG566056.1	Diptera
1905	NC_037820.1	Diptera
1906	MF381674.1	Diptera
1907	MW074962.1	Diptera
1908	JN861748.1	Diptera
1909	MF381690.1	Diptera
1910	OL753649.1	Diptera
1911	MN531847.1	Diptera
1912	NC_026112.1	Diptera
1913	NC_041089.1	Diptera
1914	NC_060642.1	Diptera
1915	MF381605.1	Diptera
1916	MF381638.1	Diptera
1917	MF381664.1	Diptera
1918	KT026595.1	Diptera
1919	NC_056265.1	Diptera
1920	NC_028327.1	Diptera
1921	MG786426.1	Diptera
1922	KT899888.1	Diptera
1923	JX219734.1	Diptera
1924	NC_047403.1	Diptera
1925	MG742163.1	Diptera
1926	MN389469.1	Diptera
1927	MG735216.1	Diptera
1928	MT679544.1	Diptera
1929	MN531848.1	Diptera
1930	MH879765.1	Diptera
1931	MK659820.1	Diptera
1932	NC_060505.1	Diptera
1933	MW373526.1	Diptera
1934	MZ382511.1	Diptera
1935	MN104219.1	Diptera
1936	KT936147.1	Diptera
1937	NC_060502.1	Diptera
1938	MF957173.1	Diptera
1939	MG816555.1	Diptera
1940	NC_019633.1	Diptera
1941	MK000395.1	Diptera
1942	MT036779.1	Diptera
1943	DQ146364.1	Diptera
1944	NC_014275.1	Diptera
1945	GU327644.1	Diptera
1946	MK007046.1	Diptera
1947	MF381590.1	Diptera
1948	MT036786.1	Diptera
1949	NC_057251.1	Diptera
1950	MW755974.1	Coleoptera
1951	KY992943.1	Coleoptera
1952	NC_061633.1	Coleoptera
1953	NC_044712.1	Coleoptera
1954	KX087288.1	Coleoptera
1955	OL397054.1	Coleoptera
1956	MN178497.1	Coleoptera
1957	NC_054189.1	Coleoptera
1958	MN607219.1	Coleoptera
1959	KX035179.1	Coleoptera
1960	OK012569.1	Coleoptera
1961	NC_060769.1	Coleoptera
1962	MT232762.1	Coleoptera
1963	MH427718.1	Coleoptera
1964	NC_051548.1	Coleoptera
1965	MW476521.1	Coleoptera
1966	NC_046481.1	Coleoptera
1967	KY549398.1	Coleoptera
1968	MN447521.1	Coleoptera
1969	MT371041.1	Coleoptera
1970	NC_044714.1	Coleoptera
1971	NC_013554.1	Coleoptera
1972	KX161855.1	Coleoptera
1973	NC_036507.1	Coleoptera
1974	NC_052896.1	Coleoptera
1975	NC_058236.1	Coleoptera
1976	MT610905.1	Coleoptera
1977	MT822982.1	Coleoptera
1978	MZ189364.1	Coleoptera
1979	MK192782.1	Coleoptera
1980	MT822985.1	Coleoptera
1981	NC_057545.1	Coleoptera
1982	MN829437.1	Coleoptera
1983	MW617355.1	Coleoptera
1984	AF467886.1	Coleoptera
1985	NC_061181.1	Coleoptera
1986	KP455510.1	Coleoptera
1987	ON303726.1	Coleoptera
1988	OK135167.1	Coleoptera
1989	MF351622.1	Coleoptera
1990	KT780657.1	Coleoptera
1991	MW465260.1	Coleoptera
1992	KT696242.1	Coleoptera
1993	MT822995.1	Coleoptera
1994	MF621709.1	Coleoptera
1995	MH120284.1	Coleoptera
1996	KT876905.1	Coleoptera
1997	KX087255.1	Coleoptera
1998	NC_027506.1	Lepidoptera
1999	MZ342777.1	Coleoptera
2000	NC_041172.1	Coleoptera
2001	NC_045929.1	Coleoptera
2002	NC_063127.1	Coleoptera
2003	NC_044700.1	Coleoptera
2004	GU176341.1	Coleoptera
2005	MG674390.1	Coleoptera
2006	KX087355.1	Coleoptera
2007	KX035204.1	Coleoptera
2008	MF686051.1	Coleoptera
2009	MT113336.1	Coleoptera
2010	MT826860.1	Coleoptera
2011	OL753086.1	Coleoptera
2012	MK359257.1	Coleoptera
2013	KT876909.1	Coleoptera
2014	NC_046469.1	Coleoptera
2015	MW419951.1	Coleoptera
2016	OK110248.1	Coleoptera
2017	MN420466.1	Coleoptera
2018	MN420465.1	Coleoptera
2019	NC_039705.1	Coleoptera
2020	MK049871.1	Coleoptera
2021	NC_051937.1	Coleoptera
2022	MZ054170.1	Coleoptera
2023	KT696264.1	Coleoptera
2024	NC_046890.1	Coleoptera
2025	MH477595.1	Coleoptera
2026	OM744396.1	Coleoptera
2027	KX035161.1	Coleoptera
2028	NC_028203.1	Coleoptera
2029	MW291531.1	Coleoptera
2030	KT780638.1	Coleoptera
2031	MK570750.1	Coleoptera
2032	NC_044851.1	Coleoptera
2033	ON183351.1	Coleoptera
2034	NC_053826.1	Coleoptera
2035	KY292221.1	Coleoptera
2036	MT653604.1	Coleoptera
2037	MN900864.1	Coleoptera
2038	NC_052887.1	Coleoptera
2039	NC_023453.1	Coleoptera
2040	MW465251.1	Coleoptera
2041	MK292117.1	Coleoptera
2042	NC_044788.1	Coleoptera
2043	KT876886.1	Coleoptera
2044	KY856743.1	Coleoptera
2045	KF669870.1	Coleoptera
2046	KT876892.1	Coleoptera
2047	KY039143.1	Coleoptera
2048	MK049868.1	Coleoptera
2049	NC_028597.1	Coleoptera
2050	EU877950.1	Coleoptera
2051	NC_037927.1	Coleoptera
2052	NC_036044.1	Coleoptera
2053	MW465252.1	Coleoptera
2054	MK238348.1	Coleoptera
2055	OM215199.1	Coleoptera
2056	MZ342786.1	Coleoptera
2057	MW713448.1	Coleoptera
2058	NC_023246.1	Coleoptera
2059	DQ768215.1	Coleoptera
2060	MK292113.1	Coleoptera
2061	NC_030060.1	Coleoptera
2062	NC_052885.1	Coleoptera
2063	MN420469.1	Coleoptera
2064	NC_044791.1	Coleoptera
2065	NC_050888.1	Coleoptera
2066	MT822970.1	Coleoptera
2067	MH197100.1	Coleoptera
2068	NC_060874.1	Coleoptera
2069	MN473111.1	Coleoptera
2070	MW364565.1	Coleoptera
2071	MN580549.1	Coleoptera
2072	MF612068.1	Coleoptera
2073	NC_036157.1	Coleoptera
2074	NC_036353.1	Coleoptera
2075	MW528208.1	Coleoptera
2076	MG739327.1	Coleoptera
2077	NC_050892.1	Coleoptera
2078	NC_061630.1	Coleoptera
2079	OM161962.1	Coleoptera
2080	MW853764.1	Coleoptera
2081	NC_053904.1	Coleoptera
2082	NC_062615.1	Coleoptera
2083	NC_050313.1	Coleoptera
2084	NC_044711.1	Coleoptera
2085	MG253029.1	Coleoptera
2086	GU176345.1	Coleoptera
2087	KY773687.1	Coleoptera
2088	KX161854.1	Coleoptera
2089	NC_036278.1	Coleoptera
2090	KX035208.1	Coleoptera
2091	NC_028604.1	Coleoptera
2092	KM112084.1	Coleoptera
2093	NC_036273.1	Coleoptera
2094	MK049856.1	Coleoptera
2095	MZ748471.1	Coleoptera
2096	NC_041169.1	Coleoptera
2097	NC_063146.1	Coleoptera
2098	NC_062817.1	Coleoptera
2099	KX229747.1	Coleoptera
2100	NC_045068.1	Coleoptera
2101	MG253028.1	Coleoptera
2102	MW007724.1	Coleoptera
2103	MT653610.1	Coleoptera
2104	MN245975.1	Coleoptera
2105	MW617356.1	Coleoptera
2106	NC_049880.1	Coleoptera
2107	MW256421.1	Coleoptera
2108	NC_036269.1	Coleoptera
2109	OM830233.1	Coleoptera
2110	NC_036282.1	Coleoptera
2111	MK947052.1	Coleoptera
2112	NC_053905.1	Coleoptera
2113	KX087330.1	Coleoptera
2114	MK049872.1	Coleoptera
2115	KX035213.1	Coleoptera
2116	KX035202.1	Coleoptera
2117	MW544035.1	Coleoptera
2118	NC_028541.1	Coleoptera
2119	KT780684.1	Coleoptera
2120	NC_013578.1	Coleoptera
2121	MK088481.1	Coleoptera
2122	MW544036.1	Coleoptera
2123	NC_028611.1	Coleoptera
2124	KT876914.1	Coleoptera
2125	MT822975.1	Coleoptera
2126	NC_053930.1	Coleoptera
2127	NC_032062.1	Coleoptera
2128	KT696252.1	Coleoptera
2129	MN442320.1	Coleoptera
2130	MG584727.1	Coleoptera
2131	NC_051945.1	Coleoptera
2132	MT653606.1	Coleoptera
2133	KT876881.1	Coleoptera
2134	KX035171.1	Coleoptera
2135	KT696189.1	Coleoptera
2136	KX035166.1	Coleoptera
2137	KX087286.1	Coleoptera
2138	NC_054362.1	Coleoptera
2139	NC_060603.1	Coleoptera
2140	KX035147.1	Coleoptera
2141	KT696232.1	Coleoptera
2142	KX087243.1	Coleoptera
2143	NC_046035.1	Coleoptera
2144	NC_062855.1	Coleoptera
2145	MW632131.1	Coleoptera
2146	KX035193.1	Coleoptera
2147	NC_037196.1	Coleoptera
2148	MT826861.1	Coleoptera
2149	MT823005.1	Coleoptera
2150	MF612067.1	Coleoptera
2151	MK134565.1	Coleoptera
2152	NC_050294.1	Coleoptera
2153	NC_043928.1	Coleoptera
2154	MG021079.1	Coleoptera
2155	MW465268.1	Coleoptera
2156	MN900863.1	Coleoptera
2157	MK049876.1	Coleoptera
2158	NC_059900.1	Coleoptera
2159	OL348433.1	Coleoptera
2160	KX087289.1	Coleoptera
2161	NC_036280.1	Coleoptera
2162	NC_057259.1	Coleoptera
2163	EU877949.1	Coleoptera
2164	NC_046588.1	Coleoptera
2165	OL597607.1	Coleoptera
2166	NC_008221.1	Coleoptera
2167	KY039109.1	Coleoptera
2168	MN604384.1	Coleoptera
2169	KT876897.1	Coleoptera
2170	NC_038225.1	Coleoptera
2171	MN447435.1	Coleoptera
2172	MW465248.1	Coleoptera
2173	NC_054236.1	Coleoptera
2174	OK189517.1	Coleoptera
2175	MK059422.1	Coleoptera
2176	MT822973.1	Coleoptera
2177	MN164645.1	Coleoptera
2178	NC_061195.1	Coleoptera
2179	MW201671.1	Coleoptera
2180	KY856744.1	Coleoptera
2181	KT780687.1	Coleoptera
2182	MK614509.1	Coleoptera
2183	NC_037218.1	Coleoptera
2184	KX035180.1	Coleoptera
2185	OK509080.1	Coleoptera
2186	NC_053876.1	Coleoptera
2187	KY039100.1	Coleoptera
2188	MF563963.1	Coleoptera
2189	KX087264.1	Coleoptera
2190	OK484314.1	Coleoptera
2191	MW067123.1	Coleoptera
2192	OK484308.1	Coleoptera
2193	KX035187.1	Coleoptera
2194	MF497821.1	Coleoptera
2195	NC_052890.1	Coleoptera
2196	KY039111.1	Coleoptera
2197	NC_052889.1	Coleoptera
2198	NC_028609.1	Coleoptera
2199	MW450884.1	Coleoptera
2200	NC_060602.1	Coleoptera
2201	NC_050854.1	Coleoptera
2202	NC_039710.1	Coleoptera
2203	MZ342784.1	Coleoptera
2204	NC_063826.1	Coleoptera
2205	MT445723.1	Coleoptera
2206	KT780699.1	Coleoptera
2207	NC_028608.1	Coleoptera
2208	KC775706.1	Coleoptera
2209	MN122870.1	Coleoptera
2210	MF997049.1	Coleoptera
2211	NC_042417.1	Coleoptera
2212	NC_018349.1	Coleoptera
2213	NC_039712.1	Coleoptera
2214	KX035190.1	Coleoptera
2215	NC_057553.1	Coleoptera
2216	MF563962.1	Coleoptera
2217	MK654677.1	Coleoptera
2218	NC_009964.1	Coleoptera
2219	KT945156.1	Coleoptera
2220	MK988441.1	Coleoptera
2221	OK189522.1	Coleoptera
2222	MN164648.1	Coleoptera
2223	NC_044792.1	Coleoptera
2224	NC_028613.1	Coleoptera
2225	MT192098.1	Coleoptera
2226	NC_046589.1	Coleoptera
2227	MZ014623.1	Coleoptera
2228	MZ334467.1	Coleoptera
2229	KT780685.1	Coleoptera
2230	MK609965.1	Coleoptera
2231	KF364622.1	Coleoptera
2232	NC_045102.1	Coleoptera
2233	NC_041669.1	Coleoptera
2234	KT696179.1	Coleoptera
2235	MZ064554.1	Coleoptera
2236	NC_044793.1	Coleoptera
2237	NC_052895.1	Coleoptera
2238	NC_044850.1	Coleoptera
2239	KP420018.1	Coleoptera
2240	MW287594.1	Coleoptera
2241	MN162709.1	Coleoptera
2242	NC_030059.1	Coleoptera
2243	MW354515.1	Coleoptera
2244	NC_028602.1	Coleoptera
2245	MK654676.1	Coleoptera
2246	MT410790.1	Coleoptera
2247	MK792747.1	Coleoptera
2248	NC_038090.1	Coleoptera
2249	NC_063147.1	Coleoptera
2250	OM718874.1	Coleoptera
2251	NC_045246.1	Coleoptera
2252	MT874490.1	Coleoptera
2253	MW802252.1	Coleoptera
2254	NC_061636.1	Coleoptera
2255	KX035189.1	Coleoptera
2256	MK256930.1	Coleoptera
2257	KY778696.1	Coleoptera
2258	OL694145.1	Coleoptera
2259	MH638286.1	Coleoptera
2260	NC_054235.1	Coleoptera
2261	KY039140.1	Coleoptera
2262	OM112264.1	Coleoptera
2263	MN420476.1	Coleoptera
2264	MF614014.1	Coleoptera
2265	NC_046580.1	Coleoptera
2266	NC_058281.1	Coleoptera
2267	MW365444.1	Coleoptera
2268	KT696213.1	Coleoptera
2269	MH427658.1	Coleoptera
2270	NC_029230.1	Coleoptera
2271	NC_045901.1	Coleoptera
2272	KX087350.1	Coleoptera
2273	MH781547.1	Coleoptera
2274	NC_036262.1	Coleoptera
2275	MK049866.1	Coleoptera
2276	MW476523.1	Coleoptera
2277	MW732714.1	Coleoptera
2278	NC_039652.1	Coleoptera
2279	KT696200.1	Coleoptera
2280	NC_040931.1	Coleoptera
2281	MT823003.1	Coleoptera
2282	NC_036267.1	Coleoptera
2283	NC_057548.1	Coleoptera
2284	KX161859.1	Coleoptera
2285	NC_057489.1	Coleoptera
2286	KY856745.1	Coleoptera
2287	NC_051934.1	Coleoptera
2288	EU826485.1	Coleoptera
2289	MF521835.1	Coleoptera
2290	KX035174.1	Coleoptera
2291	MT822968.1	Coleoptera
2292	KP994554.1	Coleoptera
2293	MK654679.1	Coleoptera
2294	MT809476.1	Coleoptera
2295	NC_059702.1	Coleoptera
2296	NC_036288.1	Coleoptera
2297	MK049855.1	Coleoptera
2298	KX035132.1	Coleoptera
2299	MK059424.1	Coleoptera
2300	NC_057549.1	Coleoptera
2301	MW067122.1	Coleoptera
2302	MT823004.1	Coleoptera
2303	NC_023937.1	Coleoptera
2304	EU877951.1	Coleoptera
2305	NC_013070.1	Coleoptera
2306	NC_044759.1	Coleoptera
2307	NC_061950.1	Coleoptera
2308	NC_053358.1	Coleoptera
2309	NC_028598.1	Coleoptera
2310	OK360631.1	Coleoptera
2311	KJ752724.2	Coleoptera
2312	MZ342781.1	Coleoptera
2313	MW415274.1	Coleoptera
2314	KX035220.1	Coleoptera
2315	NC_051943.1	Coleoptera
2316	KP313820.1	Coleoptera
2317	MG159815.1	Coleoptera
2318	KX087334.1	Coleoptera
2319	MT653605.1	Coleoptera
2320	MK863507.1	Coleoptera
2321	KT876896.1	Coleoptera
2322	KT363854.1	Coleoptera
2323	MT118665.1	Coleoptera
2324	KX035211.1	Coleoptera
2325	NC_027256.1	Coleoptera
2326	KT780651.1	Coleoptera
2327	NC_037200.1	Coleoptera
2328	MK421358.1	Coleoptera
2329	KY057374.1	Coleoptera
2330	KX035134.1	Coleoptera
2331	MW845811.1	Coleoptera
2332	NC_061687.1	Coleoptera
2333	OM161964.1	Coleoptera
2334	MK334129.1	Coleoptera
2335	KT780667.1	Coleoptera
2336	MK049854.1	Coleoptera
2337	GU176340.1	Coleoptera
2338	MW820160.1	Coleoptera
2339	MN686023.1	Coleoptera
2340	NC_045874.1	Coleoptera
2341	KT808465.1	Coleoptera
2342	NC_057550.1	Coleoptera
2343	KX035160.1	Coleoptera
2344	MN052901.1	Coleoptera
2345	MW822745.1	Coleoptera
2346	NC_044849.1	Coleoptera
2347	MH779812.1	Coleoptera
2348	MN420488.1	Coleoptera
2349	MK292091.1	Coleoptera
2350	KX035155.1	Coleoptera
2351	KT876904.1	Coleoptera
2352	NC_036285.1	Coleoptera
2353	MN370897.1	Coleoptera
2354	MW465255.1	Coleoptera
2355	KT876887.1	Coleoptera
2356	MW222470.1	Coleoptera
2357	KX035153.1	Coleoptera
2358	MW007726.1	Coleoptera
2359	KT876912.1	Coleoptera
2360	MN082609.1	Coleoptera
2361	MF491389.1	Coleoptera
2362	NC_052916.1	Coleoptera
2363	MW450885.1	Coleoptera
2364	KT780698.1	Coleoptera
2365	MT822988.1	Coleoptera
2366	OL804015.1	Coleoptera
2367	MK292094.1	Coleoptera
2368	KT780677.1	Coleoptera
2369	MK913589.1	Coleoptera
2370	OK484304.1	Coleoptera
2371	NC_052891.1	Coleoptera
2372	KX035219.1	Coleoptera
2373	GU176343.1	Coleoptera
2374	NC_012144.1	Coleoptera
2375	NC_062860.1	Coleoptera
2376	MH651351.1	Coleoptera
2377	NC_029515.1	Coleoptera
2378	KX035169.1	Coleoptera
2379	NC_050947.1	Coleoptera
2380	NC_059866.1	Coleoptera
2381	KT696248.1	Coleoptera
2382	NC_022671.1	Coleoptera
2383	MT874481.1	Coleoptera
2384	MG021084.1	Coleoptera
2385	MT822990.1	Coleoptera
2386	NC_027114.1	Coleoptera
2387	NC_051869.1	Coleoptera
2388	MH477597.1	Coleoptera
2389	KT876885.1	Coleoptera
2390	MW465261.1	Coleoptera
2391	MN722653.1	Coleoptera
2392	MT525962.1	Coleoptera
2393	KX035216.1	Coleoptera
2394	MW029385.1	Coleoptera
2395	MT822979.1	Coleoptera
2396	KP735804.1	Coleoptera
2397	NC_028605.1	Coleoptera
2398	NC_013580.1	Coleoptera
2399	MN604383.1	Coleoptera
2400	MK654678.1	Coleoptera
2401	MZ823388.1	Coleoptera
2402	MZ699994.1	Coleoptera
2403	MW476520.1	Coleoptera
2404	KR494279.1	Coleoptera
2405	NC_045838.1	Coleoptera
2406	MF943248.1	Coleoptera
2407	MK085754.1	Coleoptera
2408	NC_045247.1	Coleoptera
2409	NC_061216.1	Coleoptera
2410	OK484305.1	Coleoptera
2411	MK049874.1	Coleoptera
2412	MZ014624.1	Coleoptera
2413	KT696227.1	Coleoptera
2414	NC_057547.1	Coleoptera
2415	MK292116.1	Coleoptera
2416	KT876879.1	Coleoptera
2417	NC_042198.1	Coleoptera
2418	MW580860.1	Coleoptera
2419	KX035143.1	Coleoptera
2420	NC_050886.1	Coleoptera
2421	KX087311.1	Coleoptera
2422	MK614528.1	Coleoptera
2423	MN781126.1	Coleoptera
2424	MK614508.1	Coleoptera
2425	KU757289.1	Coleoptera
2426	MN164643.1	Coleoptera
2427	MN420482.1	Coleoptera
2428	OM161967.1	Coleoptera
2429	NC_045407.1	Coleoptera
2430	KX035192.1	Coleoptera
2431	MN418316.1	Coleoptera
2432	KT876903.1	Coleoptera
2433	NC_057197.1	Coleoptera
2434	MN480425.1	Coleoptera
2435	MG021082.1	Coleoptera
2436	NC_011320.1	Coleoptera
2437	KX758085.1	Coleoptera
2438	NC_036294.1	Coleoptera
2439	KX035205.1	Coleoptera
2440	MW858149.1	Coleoptera
2441	MG770613.1	Coleoptera
2442	NC_018339.1	Coleoptera
2443	NC_037751.1	Coleoptera
2444	NC_041237.1	Coleoptera
2445	NC_052901.1	Coleoptera
2446	NC_036277.1	Coleoptera
2447	NC_036042.1	Coleoptera
2448	NC_062815.1	Coleoptera
2449	NC_057218.1	Coleoptera
2450	MK937809.1	Coleoptera
2451	OK484301.1	Coleoptera
2452	KT780642.1	Coleoptera
2453	MT653602.1	Coleoptera
2454	LC306678.1	Coleoptera
2455	MZ342776.1	Coleoptera
2456	NC_024271.1	Coleoptera
2457	NC_045097.1	Coleoptera
2458	KX035224.1	Coleoptera
2459	KX087238.1	Coleoptera
2460	NC_057539.1	Coleoptera
2461	MZ298928.1	Coleoptera
2462	KJ922149.1	Coleoptera
2463	NC_039700.1	Coleoptera
2464	KU552119.1	Coleoptera
2465	NC_050891.1	Coleoptera
2466	MN473093.1	Coleoptera
2467	NC_036283.1	Coleoptera
2468	NC_036293.1	Coleoptera
2469	NC_028204.1	Coleoptera
2470	MW143080.1	Coleoptera
2471	MK792748.1	Coleoptera
2472	MT653609.1	Coleoptera
2473	MT822986.1	Coleoptera
2474	MW176089.1	Coleoptera
2475	KX035170.1	Coleoptera
2476	NC_038191.1	Coleoptera
2477	KX035142.1	Coleoptera
2478	NC_052900.1	Coleoptera
2479	MZ747394.1	Coleoptera
2480	NC_012765.1	Coleoptera
2481	NC_028600.1	Coleoptera
2482	KT696241.1	Coleoptera
2483	MW465259.1	Coleoptera
2484	OL872182.1	Coleoptera
2485	KX087318.1	Coleoptera
2486	FJ424074.1	Coleoptera
2487	MN267802.1	Coleoptera
2488	NC_061631.1	Coleoptera
2489	NC_018351.1	Coleoptera
2490	MW858148.1	Coleoptera
2491	MW489361.1	Coleoptera
2492	NC_010969.1	Coleoptera
2493	NC_013249.1	Coleoptera
2494	NC_046036.1	Coleoptera
2495	MG460483.1	Coleoptera
2496	MW465264.1	Coleoptera
2497	NC_059757.1	Coleoptera
2498	NC_042946.1	Coleoptera
2499	KT696193.1	Coleoptera
2500	MT823002.1	Coleoptera
2501	NC_030765.1	Coleoptera
2502	KT070713.1	Coleoptera
2503	OK484303.1	Coleoptera
2504	MN122874.1	Coleoptera
2505	NC_011328.1	Coleoptera
2506	KT876913.1	Coleoptera
2507	MW732716.1	Coleoptera
