	sequence_id	cluster_id
965	BF1.JP.-.DR0769.AB253430	BF1
966	BF1.AR.2000.83109FL_2000.KY968400	BF1
967	BF1.US.2019.05-SN-WK24-PL3-G14.OM209329	BF1
968	BF1.BR.2010.10BR_RJ104.KT427652	BF1
969	BF1.US.2019.05-SN-WK24-PL3-N11.OM209330	BF1
970	BF1.BR.2010.10BR_MG003.KJ671533	BF1
971	BF1.US.2019.05-SN-PL6-B8.OM209307	BF1
972	BF1.ES.2002.R140.AY536237	BF1
973	BF1.US.2019.05-SN-PL7-F10.OM209310	BF1
974	BF1.BR.2010.10BR_MG052.KT427668	BF1
975	BF1.BR.2010.10BR_PE059.KJ849768	BF1
976	BF1.BR.1999.BREPM11931.DQ085869	BF1
977	BF1.BR.2010.10BR_SP057.KJ849816	BF1
978	BF1.BR.2003.03BR2018.JN692449	BF1
979	BF1.BR.2002.02BRRJSB167.MG365770	BF1
980	BF1.AR.1999.ARMA036.AY037275	BF1
981	BF1.BR.1999.BREPM108.AY771589	BF1
982	BF1.BR.1999.99UFRJ_9.AY455783	BF1
983	BF1.US.2019.05-SN-WK24-PL2-K2.OM203639	BF1
984	BF1.US.2019.05-SN-WK24-PL4-H6.OM209333	BF1
985	BF1.BR.2010.10BR_SP035.KT427809	BF1
986	BF1.ES.2008.X2432_2.FJ853621	BF1
987	BF1.BR.1999.99UFRJ_16.AY455782	BF1
988	BF1.US.2019.05-SN-PL6-B18.OM209306	BF1
989	BF1.BR.1994.94BR_RJ_97.AY455779	BF1
990	BF1.BR.2016.HI2016-11.MG571986	BF1
991	BF1.BR.2001.01BR042.DQ358799	BF1
992	BF1.BR.2010.10BR_RJ053.KJ849813	BF1
993	BF1.AR.1999.A025.AF408626	BF1
994	BF1.UY.1999.99UY_TRA0107.JN235960	BF1
995	BF1.AR.2001.88560FL_2001.KY968405	BF1
996	BF1.BR.1994.94UFRJ_58.AY455785	BF1
997	BF1.JP.2004.DR6082.AB480298	BF1
998	BF1.UY.2001.01UYTRA1020.AY781128	BF1
999	BF1.BR.2005.0632SV.JF804810	BF1
1000	C.TZ.2012.30812v01_03.MN791936	C
1001	C.TZ.2005.CO3063V5.KX907363	C
1002	C.ZA.2005.CAP206_8w_F1.GQ999982	C
1003	C.ZA.2014.DEMC14ZA181.MN703149	C
1004	C.ZA.2008.503_09289_T4.KT183243	C
1005	C.SE.2011.054ET.MF373157	C
1006	C.ZM.2007.ZM634F_24Jul2007_SC_12_N.MT195389	C
1007	C.ZA.2016.CAP336-B-W10.MN097680	C
1008	C.ZA.2003.03ZAPS088MB1.DQ275651	C
1009	C.ZM.2007.ZM634F_24Jul2007_SC_8_N.MT195401	C
1010	C.BW.2015.074-A-105-1-3_w0_3.MZ766677	C
1011	C.ES.2015.100595.KY989952	C
1012	C.MW.2009.CH1064.PL.080409.UT.11.KY112007	C
1013	C.ZA.2004.CAP61_8w_F3.GQ999975	C
1014	C.ZA.2005.CAP210_5w.GQ999983	C
1015	C.ZA.2004.04ZASK180B1.AY878059	C
1016	C.MZ.2019.S14.OK649278	C
1017	C.ZA.2005.C.CAP210.w12.70dps.2_05_T8.JX976652	C
1018	C.BW.2015.074-A-106-1-6_w0_319.MK458083	C
1019	C.ZA.2014.Pt4.4_S1245.MK643632	C
1020	C.ZA.2004.04ZAPS170B1.DQ164116	C
1021	C.BW.2015.074-AP-119-1-3_w0_85.MZ766621	C
1022	C.ZM.2009.Z331M_18Apr09_PL_NFLG_SGA15.KR820317	C
1023	C.ZM.2007.ZMN133M_16Aug2007_SC_18.B_N.MT195503	C
1024	C.TZ.2006.CO6139V7.KX907399	C
1025	C.ZA.2007.503_02182_B6.KT183091	C
1026	C.TZ.2012.30812v01_04.MN791937	C
1027	C.BW.2015.AP-139_w84_315.MZ766747	C
1028	C.ZA.2000.1195MB.AY463220	C
1029	C.TZ.2005.CO3637V5.KX907380	C
1030	C.ZM.2006.ZM1165M_16Mar2006_SC_11_N.MT194739	C
1031	C.ZM.2009.ZM2006M_13May2009_SC_2_N.MT195149	C
1032	C.ZA.1999.99ZALT21.EU293446	C
1033	C.ZM.2002.02ZM108.AB254141	C
1034	C.BW.2015.AP-139_w0_313.MZ766901	C
1035	C.TZ.2012.30812v14_07.MN791959	C
1036	C.ZM.2006.ZM1658F_08Jun2006_SC_4_N.MT194866	C
1037	C.ZA.2015.Pt2.4_S1119.MK643581	C
1038	C.ZM.2007.ZM326M_17Feb2007_SC_10_N.MT195232	C
1039	C.ZM.2009.Z331F_15Apr09_PL_NFLG_SGA15.KR820298	C
1040	C.ZA.2004.04ZAPS172MB1.DQ275659	C
1041	C.ZA.2007.CH212.PL.010807.UT.9.KY112093	C
1042	C.ZA.2014.Pt4.2_S1385.MK643743	C
1043	C.ZA.2008.503_00885_G6.KT183062	C
1044	C.ZA.2005.C.CAP239.w05.21dps.2_00_T8.JX976680	C
1045	C.ZM.2009.Z331M_18Apr09_PL_NFLG_SGA16.KR820318	C
1046	C.BW.2015.074-P-201-1-4_w0_49.MK457813	C
1047	C.ZA.2016.CAP257-B-W10.MN097601	C
1048	C.BW.2000.00BW076820.AF443089	C
1049	C.BW.2015.074-PP-202-1-0_w0_265.MZ766707	C
1050	C.SE.2010.SE600412.KP411837	C
1051	C.ZA.2017.CAP222_B_W8.OQ551937	C
1052	C.TZ.2010.30190v13_08.MN791929	C
1053	C.KE.2010.20337v02_11.MN791503	C
1054	C.ZA.2002.02ZAPS015MB1.DQ369995	C
1055	C.ZA.2016.CAP257-W25.MN097621	C
1056	C.BW.2015.074-P-201-1-4_w0_243.MZ766716	C
1057	C.ZM.2009.Z331F_15Apr09_PL_NFLG_SGA11.KR820294	C
1058	C.ZA.2003.03ZASK010B2.DQ164104	C
1059	C.BW.2015.074-P-201-1-4_w0_237.MZ766710	C
1060	C.BW.2015.074-A-105-1-3_w4_95.MK457859	C
1061	C.ZA.2008.503_03576_37.KT183131	C
1062	C.BW.1999.99BW4745.AF443085	C
1063	C.ZM.2002.02ZM115.AB254148	C
1064	C.BW.2015.074-AP-138-1-4_w0_174.MZ766644	C
1065	C.TZ.2010.30190v01_08.MN791910	C
1066	C.ZM.2003.ZM247F_flE11.FJ496201	C
1067	C.BW.2015.074-AP-118-1-0_w0_67.MZ766599	C
1068	C.ZA.2004.04ZASK136B1.DQ011177	C
1069	C.ZA.2016.CAP316-W15.MN097674	C
1070	C.ZA.2015.Pt1.1_S1058.MK643544	C
1071	C.CY.2007.CY187.JF683740	C
1072	C.ZA.2007.705010067_CH067_TF.KC156125	C
1073	C.ZA.2008.503_08252_26.KT183221	C
1074	C.ZA.2014.Pt4.1_S1432.MK643785	C
1075	C.ZA.2016.CAP257-W12.MN097608	C
1076	C.ZM.2007.ZM1788F_10Feb2007_SC_6_N.MT194988	C
1077	C.TZ.2005.CO6106V5.KX907398	C
1078	C.TZ.2011.30486v01_10.MW443195	C
1079	C.BW.2015.074-A-104-1-0_w48_366.MK458130	C
1080	C.BW.2015.074-AP-119-1-3_w84_138.MZ766635	C
1081	C.BW.2015.074-C-319-1-1_w74_421.MK458185	C
1082	C.ZA.2014.DEMC14ZA175.MN703145	C
1083	C.BW.2015.074-AP-119-1-3_w0_114.MZ766613	C
1084	C.ZA.2009.503_13580_E3.KT183297	C
1085	C.ZA.2007.503_02854_F3.KT183105	C
1086	C.ZA.2007.503_07518_A7.KT183209	C
1087	C.ZM.2009.Z3678M_17Sep09_PL_NFLG_SGA11.KR820386	C
1088	C.BW.2015.AP-125_w0_268.MZ766724	C
1089	C.ZM.2007.ZM326M_17Feb2007_SC_1_N.MT195234	C
1090	C.ZA.2009.503_05130_1.KT183140	C
1091	C.BW.2015.074-AP-118-1-0_w0_69.MZ766601	C
1092	C.MW.2008.4403bmLwk4_fl7.KF527173	C
1093	C.ZA.2007.CH212.PL.010807.UT.10.KY112084	C
1094	C.ZA.2004.04ZAPS189B1.DQ164117	C
1095	C.ZA.2009.503_13580_H6.KT183300	C
1096	C.MZ.2018.S07.OK649271	C
1097	C.ZA.2008.503_15405_64.KT183338	C
1098	C.ZA.2014.Pt4.1_S1371.MK643729	C
1099	C.DE.2010.622166.KT124786	C
1100	D.UG.1999.99UGA03349.AF484518	D
1101	D.TD.1999.MN011.AJ488926	D
1102	D.UG.1998.98UG57140.AF484511	D
1103	D.UG.1999.99UGA08483.AY304496	D
1104	D.UG.1986.002369.OP039450	D
1105	D.UG.1986.2040.OP039389	D
1106	D.UG.1999.99UGG35093.AF484495	D
1107	D.ZA.1984.R2.AY773338	D
1108	D.UG.2009.194037.MW006065	D
1109	D.UG.2011.DEMD11UG003.KF716480	D
1110	D.UG.1986.2116.OP039431	D
1111	D.TD.1999.MN012.AJ519489	D
1112	D.KR.1994.94KBH10.MW881610	D
1113	D.UG.1986.002387.OP039459	D
1114	D.UG.2017.Donor16_S6114.OQ686076	D
1115	D.UG.1986.002371.OP039452	D
1116	D.UG.2010.194374.MW006072	D
1117	D.UG.2007.p191647.JX236670	D
1118	D.UG.1998.98UG57128.AF484502	D
1119	D.UG.1986.2108.OP039423	D
1120	D.TD.1999.MN012.AJ488927	D
1121	D.UG.1986.002354.OP039438	D
1122	D.UG.2017.Donor16_S6100X.OQ686116	D
1123	D.KE.2011.20631v03_04.OM825004	D
1124	D.UG.1986.002406.OP039471	D
1125	D.UG.2017.Donor1_S6026.OQ686029	D
1126	D.UG.2007.192002.MW006058	D
1127	D.UG.2007.DEMD07UG007.KF716503	D
1128	D.TD.1999.MN011.AJ519488	D
1129	D.UG.1986.002368.OP039449	D
1130	D.YE.2001.01YE386.AY795903	D
1131	D.UG.1986.002428.OP039484	D
1132	D.UG.1986.2082.OP039411	D
1133	D.CM.2010.DEMD10CM009.JX140670	D
1134	D.UG.2010.DEMD10UG004.KF716479	D
1135	D.UG.2007.pSC191727.JX236679	D
1136	D.UG.1986.2100.OP039418	D
1137	D.UG.2017.Donor16_S6151.OQ686108	D
1138	D.UG.1986.2115.OP039430	D
1139	D.CM.2008.08CMBDSH25.MN153488	D
1140	D.UG.2017.Donor16_S5710.OQ686013	D
1141	D.KE.2013.20920v0A_03.OM825096	D
1142	D.UG.1999.99UGE23438.AF484489	D
1143	D.BR.2010.10BR_RJ095.KJ787684	D
1144	D.KE.2011.20631v03_11.OM825010	D
1145	D.UG.1999.99UGF05734.AF484490	D
1146	D.KE.2013.20920v0A_12.OM825100	D
1147	D.UG.2005.p190049.JX236668	D
1148	D.ZA.1985.R214.AY773339	D
1149	D.UG.2008.DEMD08UG001.KC596072	D
1150	D.YE.2002.02YE516.AY795907	D
1151	D.UG.1991.UG270.AB485650	D
1152	D.KE.2011.20631v03_05.OM825005	D
1153	D.UG.2008.270535.MW006078	D
1154	D.UG.2007.p191882.JX236673	D
1155	D.UG.1999.99UGG10555.AF484494	D
1156	D.BE.2003.CT.MN486042	D
1157	D.UG.1986.002430.OP039486	D
1158	D.UG.2008.p191859.JX236672	D
1159	D.UG.1986.2114.OP039429	D
1160	D.UG.1999.99UGD23550.AF484485	D
1161	D.UG.1986.002417.OP039478	D
1162	D.UG.1986.2064.OP039405	D
1163	D.TZ.2001.A280.AY253311	D
1164	D.CD.1985.Z2Z6_Z2_CDC_Z34.M22639	D
1165	D.UG.1986.2038.OP039387	D
1166	D.UG.1986.002414.OP039476	D
1167	D.KE.2011.DEMD11KE003.KF716476	D
1168	D.UG.2017.Donor16_S6115X.OQ686130	D
1169	D.UG.1999.99UGK09958.AF484499	D
1170	D.UG.1998.98UG57146.AF484513	D
1171	D.UG.2009.275031.MW006081	D
1172	D.UG.1999.99UGA07412.AF484477	D
1173	D.UG.1999.99UGB32394.AF484483	D
1174	D.KE.2013.20920v0A_15.OM825101	D
1175	D.UG.1986.2042.OP039391	D
1176	D.ZA.1990.R1.EF633445	D
1177	D.CD.2003.LA17MuBo.KU168271	D
1178	D.ZA.1985.R286.AY773340	D
1179	D.UG.1986.2103.OP039420	D
1180	D.UG.1986.2085.OP039414	D
1181	D.CD.1983.ELI.K03454	D
1182	D.UG.2017.Donor16_S6124.OQ686085	D
1183	D.UG.1998.98UG57131.AF484505	D
1184	D.GB.2013.15228_1_75.4.MF109713	D
1185	D.KE.2013.20920v0A_05.OM825098	D
1186	D.UG.1986.2045.OP039394	D
1187	D.KE.2011.20631v03_10.OM825009	D
1188	D.GB.2013.15228_1_51.3.MF109689	D
1189	D.KE.2013.20920v0A_11.OM825099	D
1190	D.UG.2017.Donor16_S5705.OQ686008	D
1191	D.UG.1986.002364.OP039446	D
1192	D.BR.2010.DEMD10BR034.KU749394	D
1193	D.CD.2002.LA18ZiAn.KU168272	D
1194	D.UG.1986.2056.OP039402	D
1195	D.US.2007.HIV_US_BID-V3121_2007.JQ403079	D
1196	D.ZA.1986.R482.AY773341	D
1197	D.UG.1986.002410.OP039475	D
1198	D.UG.2010.194289.MW006068	D
1199	D.UG.1986.2029.OP039379	D
1200	G.ES.2000.X558.AF423760	G
1201	G.ES.2014.EUR-0033.KU685592	G
1202	G.SE.1993.SE6165_G6165.AF061642	G
1203	G.NG.2011.DEMG11NG008.KY953202	G
1204	G.NG.2009.09NG010261.KX389626	G
1205	G.GH.2003.03GH175G.AB287004	G
1206	G.CN.2006.sh52.HM067749	G
1207	G.NG.2008.08NG_SC13.JN248582	G
1208	G.ES.2014.ARP1201.KT276261	G
1209	G.RU.2012.RU_SRD_2012.MF614606	G
1210	G.NG.2010.10NG020133.KX389620	G
1211	G.CM.2004.515_28.FJ389365	G
1212	G.CM.2004.944_5.FJ389366	G
1213	G.ES.2009.DEMG09ES002.JX140675	G
1214	G.CN.2008.GX_2084_08.JN106043	G
1215	G.BE.1996.DRCBL.AF084936	G
1216	G.CU.1999.Cu74.AY586547	G
1217	G.GH.2020.KBH36-GH.OQ121873	G
1218	G.ES.2009.Read1_HIV_G.KX228801	G
1219	G.NG.2011.DEMG11NG007.KY953201	G
1220	G.NG.2009.09NG_SC21.JN248584	G
1221	G.NG.2001.PL0567.DQ168573	G
1222	G.BG.2009.V_09_011.MH746255	G
1223	G.GH.2003.03GH175G.AB287003	G
1224	G.KE.2009.DEMG09KE001.KF716477	G
1225	G.ES.2005.P962.EU786670	G
1226	G.PT.-.PT3037.FR846408	G
1227	G.NG.2009.09NG_SC62.JN248593	G
1228	G.PT.-.PT3306.FR846409	G
1229	G.ZA.2001.TV546.KJ948662	G
1230	G.NG.2009.09NG_SC26.JN248586	G
1231	G.CM.2010.DEMG10CM008.JX140676	G
1232	G.GB.2013.15171_1_17.3.MF109647	G
1233	G.GB.2014.14592_1_74.4.MF109568	G
1234	G.NG.2011.DEMG11NG006.KY953200	G
1235	G.CM.1996.96CMABB55.AY772535	G
1236	G.CM.2001.A1786.FJ389367	G
1237	G.GH.2021.KBH86-GH.OQ121909	G
1238	G.ES.2005.DEMG05ES001.JX140674	G
1239	G.NG.2011.11NG050489.KX389645	G
1240	G.RU.2014.RU_SRD_2014.MF614607	G
1241	G.CD.1987.87-2580.MH705162	G
1242	G.NG.2012.12NG060409.KX389648	G
1243	G.NG.2009.09NG_SC31.JN248591	G
1244	G.GH.2020.KBH16-GH.OQ121858	G
1245	G.NG.2010.10NG020303.KX389618	G
1246	G.CD.1987.PBS1191.MH705134	G
1247	G.CU.1999.Cu87.AY586549	G
1248	G.CM.2001.01CM_4049HAN.AY371121	G
1249	G.CD.1987.P406.MH705155	G
1250	G.CM.2010.DEURF10CM020.KP109502	G
1251	G.NG.2012.12NG060248.KX389646	G
1252	G.NG.2009.09NG010205.KX389628	G
1253	G.NG.2011.11NG050272.KX389642	G
1254	G.GW.2008.LA57LmNe.KU168300	G
1255	G.NG.2001.01NGPL0669.DQ168576	G
1256	G.NG.2009.09NG010079.KX389636	G
1257	G.KE.2006.06KE275457V6.KT022379	G
1258	G.CM.2004.178_15.FJ389363	G
1259	G.NG.2001.01NGPL0674.DQ168575	G
1260	G.NG.2010.10NG020420.KX389615	G
1261	G.NG.2009.09NG010157.KX389631	G
1262	G.NG.2009.09NG010315.KX389625	G
1263	G.CM.2004.314_40.FJ389364	G
1264	G.PT.-.PT988.FR846410	G
1265	G.-.2003.LA24HoCe.KU168278	G
1266	G.NG.2011.11NG050158.KX389641	G
1267	G.KE.1993.HH8793.AB485662	G
1268	G.CM.2005.05CMBDSH19.MN153484	G
1269	G.ES.2009.P2196_3s_nt0558_9495.MF157743	G
1270	G.CD.2003.LA23LiEd.KU168277	G
1271	G.RU.1989.RU_ShRMT_1989.MF614605	G
1272	G.CU.1999.Cu85.AY586548	G
1273	G.ES.2005.X1628-2.FJ670520	G
1274	G.ES.2009.X2634_2.GU362882	G
1275	G.ES.2008.P1981-2.FJ670530	G
1276	G.KE.1993.HH8793_12_1.AF061641	G
1277	G.CM.2010.10CMLB040.MT349407	G
1278	G.BE.2008.CV.MN486044	G
1279	G.CM.2007.BS48.KR017776	G
1280	G.NG.2009.09NG010105.KX389635	G
1281	G.CM.2005.144-26.MH705145	G
1282	G.CN.2016.10818.MK254637	G
1283	G.GB.2014.14667_1_38.4.MF109598	G
1284	G.PT.-.PT2695.AY612637	G
1285	G.ES.1999.X138.AF450098	G
1286	G.NG.2010.10NG020134.KX389619	G
1287	G.KE.1993.HH8793.AB485663	G
1288	G.CN.2013.GZ8H3748.13.MH431770	G
1289	G.CN.2016.9835.MK254639	G
1290	G.CM.2003.CM44-10.KU168302	G
1291	G.CM.2010.10CMLB030.MT349406	G
1292	G.ES.2005.Read32_HIV_G.KX228812	G
1293	G.CM.2007.920-49.KP718923	G
1294	G.CM.2006.740-14.KP718915	G
1295	G.CM.2008.789-10.KP718925	G
1296	G.CN.2016.224GX.KY275364	G
1297	G.GH.2003.GHNJ175.AB231893	G
1298	G.NG.2001.01NGPL0760.DQ168579	G
1299	G.NG.1992.92NG083_JV10832.U88826	G
